"1402274283435483138,""RT @carmelonetobr: Quando é para pedir investigação política sobre Bolsonaro, o STF se torna um tigrão. Na hora de apurar se o próprio mini…"",Tue Jun 08 14:40:16 +0000 2021,1371";;
"1402274281195773959,""RT @SergioG82743147: Renan e Aziz, querem fazer FUTRICAS na CPI do Circo !!!";;
"Renan, o \""VAGABUNDO\"", continua utilizando-se de uma realidade…"",Tue Jun 08 14:40:16 +0000 2021,16";;
"1402274280885391362,""Ex-funcionário do Ministério da Mulher, Família e Direitos Humanos contratou faixas pedindo &amp";#8216;"intervenção mili… https://t.co/hxqh0DUXzM"",Tue Jun 08 14:40:16 +0000 2021,0"
1402274278180016147,RT @PCdoBnaCamara: Urgente! Bolsonaro e ruralistas querem aprovar na Câmara projeto que permite anular terras indígenas! Não passarão! #PL4…,Tue Jun 08 14:40:15 +0000 2021,2;;
"1402274277227966471,""@mlmorais @RubensNunesMBL @hoc111 @KimKataguiri @FernandoHoliday @arthurmoledoval @joaoamoedonovo Dificil cara, dif… https://t.co/uQKbsQ241b"",Tue Jun 08 14:40:15 +0000 2021,0";;
"1402274277186060290,""RT @reinaldoazevedo: Crivella em embaixada seria do interesse de Macedo e Bolsonaro, não do Brasil https://t.co/OFvaUYKBeu via @UOLNoticias…"",Tue Jun 08 14:40:15 +0000 2021,88";;
"1402274277072814083,""RT @mariadorosario: O direito de viver em suas Terras Indígenas é assegurado há décadas aos povos originários. Agora, Bolsonaro quer retroc…"",Tue Jun 08 14:40:15 +0000 2021,20";;
"1402274276749844483,""RT @MAvancaBrasil: Mácron quis dar uma de Bolsonaro e leva tapão na cara! 😂 Dória, Amoedo, Lula e todos demais candidatos, quando é que voc…"",Tue Jun 08 14:40:15 +0000 2021,16";;
1402274276439466000,RT @KennedyAlencar: Queiroga mostra que CPI deve ter cuidado com reconvocações. Podem ser perda de tempo. Ele reitera as mesmas mentiras do…,Tue Jun 08 14:40:15 +0000 2021,23;;
1402274275399188482,@alepavanelli Perfil censurado ( Bolsonaro news) era acessado na residência de Bolsonaro no rio e no planalto....co… https://t.co/oXqEHBoUWY,Tue Jun 08 14:40:14 +0000 2021,0;;
"1402274274870796293,""URGENTE: Bolsonaro vai ser preso, OAB decide denunciar no Tribunal Inter... https://t.co/y7x7q4u09F via @YouTube"",Tue Jun 08 14:40:14 +0000 2021,0";;
"1402274270999465993,""@folha Nao é  so o governo Bolsonaro que é  contra a imprensa , É A POPULAÇÃO  CONTRA  ESSA IMPRENSA  QUE TORCE CONTRA O BRASIL ."",Tue Jun 08 14:40:13 +0000 2021,0";;
1402274270676406282,RT @orlandosilva: PEGO NA MENTIRA!!! A dra. Luana foi VETADA na Casa Civil por ordem de Bolsonaro.,Tue Jun 08 14:40:13 +0000 2021,25;;
1402274270370205699,RT @Gersonfersfilho: @Rconstantino O maior problema não é esse é você votar no João e eleger a Maria. A pusilanimidade do executivo fará mu…,Tue Jun 08 14:40:13 +0000 2021,4;;
"1402274270231810062,""@o_antagonista O cara ajudou a botar o Bolsonaro lá. Agora que o filho tá na merda, fica ai falando mimimi."",Tue Jun 08 14:40:13 +0000 2021,0";;
"1402274268298219535,""RT @hilde_angel: \""Precisamos prestar atenção no que acontece no Peru, porque, se Fujimori tem uma filha, Bolsonaro tem três filhos já na po…"",Tue Jun 08 14:40:13 +0000 2021,83";;
"1402274267790774281,""RT @obsclima: 2) #PL490, que inviabiliza demarcação de terras indígenas e permite que qualquer terra que o governo (leia-se Jair Bolsonaro)…"",Tue Jun 08 14:40:13 +0000 2021,7";;
1402274267207720975,@roromildoo Eu sou o robô do bolsonaro,Tue Jun 08 14:40:12 +0000 2021,0;;
1402274266947764235,RT @KennedyAlencar: Queiroga mostra que CPI deve ter cuidado com reconvocações. Podem ser perda de tempo. Ele reitera as mesmas mentiras do…,Tue Jun 08 14:40:12 +0000 2021,23;;
1402274266662506502,RT @GuajajaraSonia: ATENÇÃO! Está acontecendo agora o twitaço #PL490Não para alertar a sociedade que Bolsonaro e os ruralistas querem aprov…,Tue Jun 08 14:40:12 +0000 2021,54;;
"1402274266561892356,""RT @carlosjordy: Presidentes e gestores sempre ouviram especialistas e técnicos, mas, no caso do Presidente Bolsonaro, a oposição cria um f…"",Tue Jun 08 14:40:12 +0000 2021,204";;
1402274266498879489,RT @KennedyAlencar: Marcelo Queiroga agora diz que foi decisão dele não efetivar Luana Araújo. É mentira. Foi desautorizado por Bolsonaro.,Tue Jun 08 14:40:12 +0000 2021,110;;
"1402274266062671886,""RT @GuilhermeBoulos: É verdade, como lembrou Juca Kfouri, que Tite não é João Saldanha. E estamos longe de ter alguém como Reinaldo ou Sócr…"",Tue Jun 08 14:40:12 +0000 2021,115";;
"1402274264242397196,""RT @juliovschneider: Bolsonaro será reeleito!";;
Esse o Tweet. 🇧🇷;;
"#Bolsonaro2022"",Tue Jun 08 14:40:12 +0000 2021,31";;
1402274264032722946,RT @UOLNoticias: PF vincula primeira-dama e gabinete do ódio com contas inautênticas https://t.co/nMxPe6uWvn,Tue Jun 08 14:40:12 +0000 2021,180;;
"1402274263940448263,""RT @leandroruschel: Segundo a extrema-imprensa, o risco da implementação de um regime autoritário é dado por Bolsonaro, enquanto Zé Dirceu,…"",Tue Jun 08 14:40:12 +0000 2021,369";;
1402274263869054984,RT @Helenova31: “Só tem uma forma de derrotar o Bolsonaro. Fraudando as urnas. O Barroso já testou isso quando sequestrou as eleições estad…,Tue Jun 08 14:40:12 +0000 2021,20;;
1402274262833143815,RT @carlosjordy: José Dirceu fala sobre o ressurgimento da esquerda na América Latina e como haverá a reintegração com os países comandados…,Tue Jun 08 14:40:11 +0000 2021,1439;;
"1402274262715613188,""@Couto50473468 @_isapimentaa coloca um \"".\"" e eu digo ";;
;;
🗣: já stalkeei?: agora;;
🗣: gosto de você?:sim;;
"🗣: faz meu tipo… https://t.co/UuwRbgDGm7"",Tue Jun 08 14:40:11 +0000 2021,0";;
"1402274261960728576,""RT @jnascim: Brasil, 7 de junho de 2021";;
"Dia 889 (de 1461) do gov Bolsonaro https://t.co/sVFcipWvCE"",Tue Jun 08 14:40:11 +0000 2021,621";;
1402274261503459345,RT @folha: 📅12/11/19 - Relatório do Tribunal de Contas da União obtido pela Folha aponta que governo Bolsonaro aumentou as verbas publicitá…,Tue Jun 08 14:40:11 +0000 2021,15;;
"1402274261419630599,""PF vincula primeira-dama e \""gabinete do ódio\"" com contas falsas https://t.co/49pldxfve8 via @UOLNoticias @UOL"",Tue Jun 08 14:40:11 +0000 2021,0";;
"1402274259892850693,""RT @PTnoSenado: Ministro Saúde, Marcelo Queiroga, revela à #CPIdaCovid que Bolsonaro costuma usar máscara nos encontros entre eles. Mais um…"",Tue Jun 08 14:40:11 +0000 2021,21";;
1402274259091738627,RT @KennedyAlencar: Queiroga mostra que CPI deve ter cuidado com reconvocações. Podem ser perda de tempo. Ele reitera as mesmas mentiras do…,Tue Jun 08 14:40:11 +0000 2021,23;;
"1402274258517114886,""RT @Rconstantino: Dirceu é calculista, não faz bravatas, mas sim ameaças concretas. Quem quer que fique indiferente entre Lula e Bolsonaro…"",Tue Jun 08 14:40:10 +0000 2021,1778";;
"1402274257057505295,""RT @midia_india: O Projeto de Lei 490/2007 permite que o governo tire de povos indígenas áreas oficializadas há décadas, escancara as Terra…"",Tue Jun 08 14:40:10 +0000 2021,2";;
1402274256935960592,RT @OGatoBH: Renan Calheiros apresenta um vídeo para demonstrar a popularidade e o carisma do presidente Bolsonaro? 🤔,Tue Jun 08 14:40:10 +0000 2021,16;;
"1402274256642314247,""RT @corsario15k: Bolsonaro tá fazendo a quimioterapia no sistema ...a reação está clara ";;
;;
"STF, TCU é mídia... só ele soltar uma frase que o…"",Tue Jun 08 14:40:10 +0000 2021,6";;
"1402274255853719562,""RT @choquei: 🚨AGORA: Bolsonaro diz que o PT plantaria maconha no Alvorada, caso Lula volte ao Poder."",Tue Jun 08 14:40:10 +0000 2021,22";;
"1402274255815983117,""RT @majorgabdf: Todos os setores ainda estão aparelhados,eu disse “TODOS”.";;
Bolsonaro está ilhado,comunas e lulistas por todos os lados.;;
"👇🏻…"",Tue Jun 08 14:40:10 +0000 2021,90";;
1402274255505657858,RT @MarceloFreixo: Queiroga mais uma vez mentindo e mostrando que é um fantoche de Bolsonaro.  #CPIdaCovid,Tue Jun 08 14:40:10 +0000 2021,53;;
"1402274255233036301,""RT @GustavoMalacco: É #DiaDaBoiada, dia do governo Bolsonaro e de ruralistas tentarem legalizar a destruição para por a floresta abaixo. Ma…"",Tue Jun 08 14:40:10 +0000 2021,1";;
"1402274254922694663,""@rafarharo @KimKataguiri Não tem haver com %, se fosse assim Bolsonaro em 2016 era um merda q nem aparecia nas pesq… https://t.co/9efX29m90n"",Tue Jun 08 14:40:10 +0000 2021,0";;
1402274254251495431,@OliviaPepper38 @Edu_mundial51 @A_Bem_d_Verdade @Tio_Dan_Dan @menconialex @eureanta @AlBacelar1 @Claudio51336128… https://t.co/e4Xb8efKDX,Tue Jun 08 14:40:09 +0000 2021,0;;
1402274254058573830,A maioria dos brasileiros querem fazer isso ou pior com o Bolsonaro https://t.co/x9xAZqHU4N,Tue Jun 08 14:40:09 +0000 2021,0;;
1402274253572087809,RT @ayalasantana01: O Macron levou uma bofetada na cara! Brasileiros prendam com os franceses! Se toda vez que o Bolsonaro fosse aglomerar…,Tue Jun 08 14:40:09 +0000 2021,9;;
1402274252460544004,RT @o_antagonista: .@renancalheiros começou seus questionamentos a Marcelo Queiroga na CPI da Covid exibindo vídeos recentes de novas aglom…,Tue Jun 08 14:40:09 +0000 2021,7;;
"1402274251042852868,""RT @CanaldoFalcao1: Renan Calheiros para ministro da saúde  : \"" Por que o presidente Bolsonaro não usa máscara? Você não o orienta?\""";;
"E repe…"",Tue Jun 08 14:40:09 +0000 2021,24";;
"1402274249277153291,""eu te odeio bolsonaro rejeitando vacina, eu te odeio muito";;
;;
"véio brocha do caraio https://t.co/9NssNVYsr8"",Tue Jun 08 14:40:08 +0000 2021,1";;
"1402274247536480263,""RT @reinaldoazevedo: Crivella em embaixada seria do interesse de Macedo e Bolsonaro, não do Brasil https://t.co/OFvaUYKBeu via @UOLNoticias…"",Tue Jun 08 14:40:08 +0000 2021,88";;
"1402274245242204165,""RT @QuebrandoOTabu: - Bolsonaro mente na TV sobre vacina.";;
"- Governo distorce reportagem e insinua que \""The Economist\"" sugeriu matar Bolsona…"",Tue Jun 08 14:40:07 +0000 2021,598";;
"1402274244927660039,""RT @xicosa: PF vincula primeira-dama e \""gabinete do ódio\"" com contas inautênticas https://t.co/OY7tsIg3sX via @UOLNoticias @UOL"",Tue Jun 08 14:40:07 +0000 2021,136";;
1402274244751470599,RT @KennedyAlencar: Queiroga mostra que CPI deve ter cuidado com reconvocações. Podem ser perda de tempo. Ele reitera as mesmas mentiras do…,Tue Jun 08 14:40:07 +0000 2021,23;;
"1402274243316965377,""RT @CanaldoFalcao1: Renan Calheiros para ministro da saúde  : \"" Por que o presidente Bolsonaro não usa máscara? Você não o orienta?\""";;
"E repe…"",Tue Jun 08 14:40:07 +0000 2021,24";;
"1402274242968829967,""RT @Sir_JohnDee: O problema do Brasil é o Bolsonaro, agiu para sabotar o isolamento. Queiroga é só mais um fantoche. #CPIdaCovid https://t.…"",Tue Jun 08 14:40:07 +0000 2021,4";;
"1402274242931089422,""RT @Rconstantino: Dirceu é calculista, não faz bravatas, mas sim ameaças concretas. Quem quer que fique indiferente entre Lula e Bolsonaro…"",Tue Jun 08 14:40:07 +0000 2021,1778";;
"1402274242348060676,""RT @Rconstantino: Os que insistem na \""terceira via\"" e demonizam Bolsonaro estão contribuindo para a volta dos comunistas. E se isso acontec…"",Tue Jun 08 14:40:07 +0000 2021,336";;
"1402274242323005455,""@DanielaLima_ O Bolsonaro sempre se sustentou na desinformação, preconceito, ignorância, caos e o lema real dele é… https://t.co/1ySRrSu2YF"",Tue Jun 08 14:40:07 +0000 2021,0";;
"1402274241484050433,""RT @felipeneto: Com vocês...";;
;;
O verdadeiro significado de FECHADO COM BOLSONARO;;
;;
"#FechadoComBolsonaro https://t.co/ojK2LTyEyM"",Tue Jun 08 14:40:06 +0000 2021,4303";;
"1402274239026171921,""@JornalDaCidadeO Ué ,bolsonaro está enquadrando pq o pt não poderia ? Deverá fazer para o bem da nação  .Lugar de militar é no quartel !"",Tue Jun 08 14:40:06 +0000 2021,0";;
"1402274237352665093,""RT @smmedici: @KarlinhaB7 @EdgardGianni Enquanto  esquerda ladra, vocifera, o Brasil cresce sob a direção do Presidente Bolsonaro!"",Tue Jun 08 14:40:05 +0000 2021,1";;
1402274235989569549,RT @cyberk1tty_: sinônimo de fim do mundo é bolsonaro reeleito,Tue Jun 08 14:40:05 +0000 2021,370;;
1402274235754684418,@ComGabrieu @manocacto @tonytheboy_ SOU APOIADOR DO BOLSONARO E SIM JOGO JOGOS MULTIJOGADOR ONLINE! NEM POR ISSO SO… https://t.co/Ug85PlMGnx,Tue Jun 08 14:40:05 +0000 2021,0;;
"1402274235452637209,""RT @OAntagoniza11: Temer reconhece força de Bolsonaro para 2022.";;
"\""Força Extraordinária\""";;
"https://t.co/oxe1vIlxMh"",Tue Jun 08 14:40:05 +0000 2021,31";;
"1402274234660016136,""RT @felipeneto: Com vocês...";;
;;
O verdadeiro significado de FECHADO COM BOLSONARO;;
;;
"#FechadoComBolsonaro https://t.co/ojK2LTyEyM"",Tue Jun 08 14:40:05 +0000 2021,4303";;
"1402274232801898525,""RT @eduardomoreira: Presta atenção, o perfil falso derrubado pelo Facebook foi operado de DENTRO DA CASA DO PRESIDENTE. E tem gente que ain…"",Tue Jun 08 14:40:04 +0000 2021,741";;
"1402274232776732687,""RT @JornalBSM: Bolsonaro citou o relatório nesta segunda-feira, mas foi desmentido pelo TCU. O BSM explica que existe, sim, um documento qu…"",Tue Jun 08 14:40:04 +0000 2021,125";;
"1402274231530950667,""O besta acha que vai vencer...";;
"E tem gente preocupada em lacrar com Jair Bolsonaro… https://t.co/WugJ762mSj via @YouTube"",Tue Jun 08 14:40:04 +0000 2021,0";;
"1402274231157673991,""\""Bolsonaro é um falso profeta que está desviando a Igreja\"" https://t.co/ow17xj9C0o"",Tue Jun 08 14:40:04 +0000 2021,0";;
"1402274229928738823,""Imagina, não há infectologista no MS, e o Queiroga preferiu  à médica cloroquina a Luana Araújo. Capacho do Bolsona… https://t.co/zag2CXp6UO"",Tue Jun 08 14:40:04 +0000 2021,0";;
"1402274228636901378,""O tal do Aida Íris de Oliveira, que acusou recebimento da carta, deve tá pensando \""to na roça, entrei pra lista de… https://t.co/URRBblP2sS"",Tue Jun 08 14:40:03 +0000 2021,0";;
"1402274228293013507,""RT @renatobarrosbr: Mácron Falou, se Bolsonaro pode eu também posso! ";;
Acho q não! 😂😂😂 ;;
"Agora, convenhamos né. O rapazola que deu o tapa, se…"",Tue Jun 08 14:40:03 +0000 2021,34";;
1402274228188106757,Urgente! Indígenas correm risco de genocído! Governo Bolsonaro quer acabar com a proteção aos últimos povos isolado… https://t.co/8M6ZmTYnMl,Tue Jun 08 14:40:03 +0000 2021,0;;
"1402274227768762370,""RT @Rconstantino: Dirceu é calculista, não faz bravatas, mas sim ameaças concretas. Quem quer que fique indiferente entre Lula e Bolsonaro…"",Tue Jun 08 14:40:03 +0000 2021,1778";;
1402274227282141204,Povos indígenas em alerta! #PL490NÃO! Bolsonaro e ruralistas querem aprovar na Câmara projeto que acaba com demarca… https://t.co/fvMy6pTxIw,Tue Jun 08 14:40:03 +0000 2021,0;;
"1402274226678206469,""RT @FMouraBrasil: \""Não resta outra alternativa 'de que' [senão] fechamentos maiores\"", diz Queiroga sobre estados com iminência de colapso n…"",Tue Jun 08 14:40:03 +0000 2021,45";;
"1402274226594369554,""RT @desmentindobozo: O TCU desmentiu o presidente Jair Bolsonaro sobre uma possível \""supernotificação\"" de 50% nos óbitos por Covid-19 em 20…"",Tue Jun 08 14:40:03 +0000 2021,1630";;
1402274224862121990,Urgente! Bolsonaro e ruralistas querem aprovar na Câmara projeto que permite anular terras indígenas! Não passarão!… https://t.co/ROjlwB0sUC,Tue Jun 08 14:40:02 +0000 2021,0;;
1402274224719400961,RT @KennedyAlencar: Queiroga mostra que CPI deve ter cuidado com reconvocações. Podem ser perda de tempo. Ele reitera as mesmas mentiras do…,Tue Jun 08 14:40:02 +0000 2021,23;;
"1402274224392355850,""RT @Rconstantino: Não adianta: a oposição não quer aceitar que o presidente é o chefe do ministro, e não o contrário. É que o presidente é…"",Tue Jun 08 14:40:02 +0000 2021,245";;
1402274223213756430,@sapsleonardo @aeciodepapelao A discussão aqui não é esta. O que se está discutindo é a narrativa de q/ ele traiu s… https://t.co/TSwbLr2KLk,Tue Jun 08 14:40:02 +0000 2021,0;;
"1402274222861434881,""⚡️ “Governo Bolsonaro contra a imprensa: a cronologia” by @folha https://t.co/CnE97jjnzs ";;
;;
"só tenho uma coisa a dec… https://t.co/Rs84Hh98Nj"",Tue Jun 08 14:40:02 +0000 2021,0";;
"1402274221724737541,""RT @DorySaoPaulino: *você critica o Bolsonaro*";;
;;
"suas notificações em menos de 5 minutos: https://t.co/FjlAMigD2z"",Tue Jun 08 14:40:02 +0000 2021,15183";;
"1402274221187899402,""RT @BohnGass: Piada do dia:";;
"\""A credibilidade técnica do Ministério da Saúde está intacta\"". (Ministro da Saúde de Bolsonaro, Marcelo Queirog…"",Tue Jun 08 14:40:01 +0000 2021,4";;
1402274220323872769,Epidemiologista brasileiro publicou  carta na The Lancet para chamar atenção da comunidade científica internacional… https://t.co/unFpmrpV5N,Tue Jun 08 14:40:01 +0000 2021,0;;
1402274217782136834,bolsonaro morre nunca?,Tue Jun 08 14:40:01 +0000 2021,0;;
"1402274214149828610,""TCU desmente Bolsonaro sobre número de mortes por Covid-19 no Brasil, em nota: \""NÃO HÁ informações em relatórios do… https://t.co/Sjs3o6ghuY"",Tue Jun 08 14:40:00 +0000 2021,3";;
1402274214137139200,Povos indígenas em alerta! #PL490NÃO! Bolsonaro e ruralistas querem aprovar na Câmara projeto que acaba com demarca… https://t.co/BN4ySlFQSw,Tue Jun 08 14:40:00 +0000 2021,1;;
"1402274213407436803,""RT @JoaoPaulo1010x: @CogLinus Sou a favor da privatização total. ";;
O governo não tem que gerir empresas, ele tem que arrecadar impostos.;;
"Sem…"",Tue Jun 08 14:40:00 +0000 2021,3";;
"1402274212136591371,""RT @Rconstantino: Não adianta: a oposição não quer aceitar que o presidente é o chefe do ministro, e não o contrário. É que o presidente é…"",Tue Jun 08 14:39:59 +0000 2021,245";;
"1402274211524235266,""RT @padilhando: Quando Queiroga diz que \""não é censor do presidente\"", a gente pensa \""mas deveria\"", né? Pq censurar, criticar, orientar etc,…"",Tue Jun 08 14:39:59 +0000 2021,42";;
"1402274210794426373,""RT @BianckaL_38: Canalhice não tem limites, Omar Aziz chama os Apoiadores do PR Bolsonaro em Manaus de \""Milicianos\"" https://t.co/UyvLevYFPx"",Tue Jun 08 14:39:59 +0000 2021,478";;
"1402274210345623554,""RT @desmentindobozo: O presidente Jair Bolsonaro tentou se \""desculpar\"" pela MENTIRA de ontem sobre o relatório do TCU e o que ele fez? MENT…"",Tue Jun 08 14:39:59 +0000 2021,480";;
"1402274207585689601,""RT @randolfeap: As suspeitas de corrupção envolvendo Salles já beiram o absurdo, um deboche com a cara do povo brasileiro. Um antiministro…"",Tue Jun 08 14:39:58 +0000 2021,110";;
1402274206864269321,RT @bolsonaroverso: o joelho da mina parece o bolsonaro https://t.co/21E2rAlrQh,Tue Jun 08 14:39:58 +0000 2021,2729;;
"1402274206507802624,""RT @reinaldoazevedo: Crivella em embaixada seria do interesse de Macedo e Bolsonaro, não do Brasil https://t.co/OFvaUYKBeu via @UOLNoticias…"",Tue Jun 08 14:39:58 +0000 2021,88";;
"1402274202049187848,""RT @desmentindobozo: A mentira sobre o relatório do TCU em 7 atos:";;
;;
#NOME?;;
#NOME?;;
"- Porta…"",Tue Jun 08 14:39:57 +0000 2021,1445";;
1402274201436819456,Se algum dia eu visse Bolsonaro na minha frente eu dava um tapão na cara igual aqueles de novelas mexicanas. Podia… https://t.co/sAHnC5uI8W,Tue Jun 08 14:39:57 +0000 2021,0;;
"1402274200639918092,""RT @BohnGass: Piada do dia:";;
"\""A credibilidade técnica do Ministério da Saúde está intacta\"". (Ministro da Saúde de Bolsonaro, Marcelo Queirog…"",Tue Jun 08 14:39:57 +0000 2021,4";;
"1402274198647672838,""RT @hilde_angel: O que resulta dessa patologia esquizofrênica do governo: o ministério Saúde enxuga gelo. Queiroga orienta de um lado, Bols…"",Tue Jun 08 14:39:56 +0000 2021,42";;
"1402274197645271046,""RT @renatasouzario: Um escândalo colocar sobre sigilo de 100 anos (isso mesmo, 100 anos!) o processo político de Pazuello. Por várias geraç…"",Tue Jun 08 14:39:56 +0000 2021,10";;
"1402274197297143822,""RT @felipeoabrj: O número de mortes por covid no ano passado poderia, sim, ter sido menor: se Bolsonaro tivesse aderido ao isolamento socia…"",Tue Jun 08 14:39:56 +0000 2021,45";;
"1402274196454051851,""RT @MariW51: Mais um TRAÍDOR descoberto.. Chefe da Comunicação de Damares vazou dados do governo, trabalhou no governo Dilma e sua esposa c…"",Tue Jun 08 14:39:56 +0000 2021,1341";;
"1402274196428836866,""RT @Estadao: \""Na mesma linha foi o ex-presidente da Câmara Rodrigo Maia. Como disse a historiadora Lilia Schwarcz à revista 'The Economist'…"",Tue Jun 08 14:39:56 +0000 2021,15";;
1402274193941598211,RT @KennedyAlencar: Queiroga mostra que CPI deve ter cuidado com reconvocações. Podem ser perda de tempo. Ele reitera as mesmas mentiras do…,Tue Jun 08 14:39:55 +0000 2021,23;;
"1402274193497116674,""RT @hilde_angel: O que o Ministro Queiroga, q é médico, evidencia é q ele pode diagnosticar o governo como esquizofrênico. ";;
"Existe o real e…"",Tue Jun 08 14:39:55 +0000 2021,36";;
1402274192612069376,RT @KennedyAlencar: Queiroga mostra que CPI deve ter cuidado com reconvocações. Podem ser perda de tempo. Ele reitera as mesmas mentiras do…,Tue Jun 08 14:39:55 +0000 2021,23;;
"1402274190078754828,""RT @Flaviamaynarte: Cês tão sabendo que a PF descobriu que os perfis que disseminavam fakenews eram acessados da casa do Bolsonaro?";;
;;
"Olha……"",Tue Jun 08 14:39:54 +0000 2021,264";;
1402274188354887688,RT @TCUoficial: O TCU esclarece que não há informações em relatórios do tribunal que apontem que “em torno de 50% dos óbitos por Covid no a…,Tue Jun 08 14:39:54 +0000 2021,11886;;
"1402274185771106304,""RT @forabolsonarona: Passando nesta terça-feira para lembrar que para ir às ruas no dia 19 de junho, assim como todos os dias, os cuidados…"",Tue Jun 08 14:39:53 +0000 2021,21";;
"1402274185695608841,""RT @parafrentebrasi: Atenção Brasil";;
https://t.co/hxESoOOi5Z;;
;;
@brasil247;;
;;
"PF tem provas de financiamento ilegal da campanha presidencial de…"",Tue Jun 08 14:39:53 +0000 2021,1";;
"1402274184806469653,""RT @Rconstantino: Não adianta: a oposição não quer aceitar que o presidente é o chefe do ministro, e não o contrário. É que o presidente é…"",Tue Jun 08 14:39:53 +0000 2021,245";;
"1402274183896256516,""RT @princesatogepi: ja temos o joelho dilma";;
agora o joelho bolsonaro;;
;;
"me faz pensa q pessoa no mundo tem minha cara no joelho"",Tue Jun 08 14:39:53 +0000 2021,1";;
"1402274183346806797,""RT @obrunofonseca: Segundo a reportagem, médicos conselheiros do Conselho Federal de Medicina - que sequer usavam máscaras - participaram d…"",Tue Jun 08 14:39:52 +0000 2021,1";;
1402274183292329986,RT @JornalOGlobo: TCU desmente Bolsonaro e diz que não fez relatório sobre mortes por Covid-19 https://t.co/hbpDqJR0oS,Tue Jun 08 14:39:52 +0000 2021,785;;
1402274183061676049,@tiavaginilda @LulistaAte2022 @valdecilima50 @revistaoeste Bolsonaro seria Cristo ?kkkkkkkkkkkkkkkkkkk é mta cloroquina estragada,Tue Jun 08 14:39:52 +0000 2021,0;;
"1402274182608609293,""RT @Rconstantino: Não adianta: a oposição não quer aceitar que o presidente é o chefe do ministro, e não o contrário. É que o presidente é…"",Tue Jun 08 14:39:52 +0000 2021,245";;
1402274182138847235,RT @rgacowboy_rga: Viram o PR preocupado? vocês estão preocupados? Bobo de quem sofre com esse showzinho medíocre de circo de cidade do int…,Tue Jun 08 14:39:52 +0000 2021,23;;
1402274181518086162,RT @pauloteixeira13: Empresário Otávio Fakhoury deu dinheiro no caixa dois para campanha de Bolsonaro.,Tue Jun 08 14:39:52 +0000 2021,471;;
"1402274181258137600,""RT @RubensNunesMBL: Ciro Gomes, que sempre foi contra a Lava Jato, contratou um marketeiro que foi preso pela Lava Jato para acusar o Bolso…"",Tue Jun 08 14:39:52 +0000 2021,28";;
"1402274181161664518,""Macron tenta imitar Bolsonaro, vai ao encontro do povo, mas toma tapa na cara (veja o vídeo) https://t.co/Xabpl7kkAg"",Tue Jun 08 14:39:52 +0000 2021,0";;
1402274180771549186,RT @OGatoBH: Presidente Bolsonaro promete usar máscaras o tempo todo assim que o senador Renan Calheiros disser a palavra REGISTRO...😏,Tue Jun 08 14:39:52 +0000 2021,18;;
"1402274180419272718,""RT @carlosjordy: Presidentes e gestores sempre ouviram especialistas e técnicos, mas, no caso do Presidente Bolsonaro, a oposição cria um f…"",Tue Jun 08 14:39:52 +0000 2021,204";;
1402274179601338377,as pessoas indo na dm dos outros avisar que seguia a karol conka mas com o bolsonaro nao vi ngm fazendo kkkkkkkk https://t.co/1XpWQh5m3M,Tue Jun 08 14:39:52 +0000 2021,0;;
1402274176577196038,RT @SamPancher: O canal Foco do Brasil usou a ferramenta do youtube de edição de vídeos para remover a fala do presidente Jair Bolsonaro so…,Tue Jun 08 14:39:51 +0000 2021,953;;
"1402274175742582792,""RT @essediafoilouco: Se Jair Bolsonaro nunca conspurcou o manto do seu time, você é sim um torcedor privilegiado."",Tue Jun 08 14:39:51 +0000 2021,85";;
"1402274174803005447,""RT @gfelitti: Mas ontem não foi só Lacombe.";;
;;
"O Terça Livre TV continua sua limpeza. Ontem, foram 10 vídeos tornados não-listados - ou seja,…"",Tue Jun 08 14:39:50 +0000 2021,53";;
"1402274173926400007,""O Macron: \""se o Bolsonaro pode eu também posso\"", então foi pra rua e levou um tapa no rosto por um cidadão. Agora s… https://t.co/kFVLKg4nX2"",Tue Jun 08 14:39:50 +0000 2021,0";;
1402274173326606339,RT @midia_india: A Câmara dos deputados não pode ser um puxadinho do governo Bolsonaro no ataque aos direitos de povos indígenas! O PL 490…,Tue Jun 08 14:39:50 +0000 2021,1;;
"1402274173293056004,""RT @viniciussexto: Falta 0,4 centavos para o dólar voltar para a casa dos 4. Além disso, com Bolsonaro no poder o ibovespa bateu recorde de…"",Tue Jun 08 14:39:50 +0000 2021,1017";;
"1402274172521361412,""RT @cartacapital: Eduardo Bolsonaro operou perfis que foram derrubados pelo Facebook";;
;;
"https://t.co/Q86O11YDL7"",Tue Jun 08 14:39:50 +0000 2021,176";;
"1402274171980333060,""RT @Rconstantino: Não adianta: a oposição não quer aceitar que o presidente é o chefe do ministro, e não o contrário. É que o presidente é…"",Tue Jun 08 14:39:50 +0000 2021,245";;
1402274170608795652,A Câmara dos deputados não pode ser um puxadinho do governo Bolsonaro no ataque aos direitos de povos indígenas! O… https://t.co/r1srpyt72A,Tue Jun 08 14:39:49 +0000 2021,0;;
1402274170407460875,Eu imagino a Dra. Luana ouvindo ele falar isso😁. Ela fez o possível para dar crédito ao Min. E ele na primeira opor… https://t.co/HyMFjMsNFw,Tue Jun 08 14:39:49 +0000 2021,0;;
"1402274169627217920,""RT @o_antagonista: Se PT voltar, vai ter plantação de maconha no Alvorada, diz @jairbolsonaro. https://t.co/OvqNgn9E37"",Tue Jun 08 14:39:49 +0000 2021,28";;
